7290,115225057,0.24361002,4.785411,8.081628,0
7306,115225240,-0.18255788,4.490924,8.870518,0
7317,115225417,-0.15502456,4.3448777,8.869919,0
7330,115225600,0.6548142,4.9218802,7.8027034,0
7345,115225778,1.1695676,5.0122614,6.9677253,0
7357,115225956,-0.3417723,5.939416,8.344392,0
7366,115226136,-0.6781576,4.811148,8.67958,0
7403,115226315,0.76434886,5.6910176,9.806051,0
7426,115226495,0.6123171,2.9269116,7.833828,0
7440,115226674,1.3611037,4.3676224,9.232041,0
7446,115226853,0.8319851,5.667674,8.090606,0
7455,115227033,0.24600422,3.9671922,10.655395,0
7462,115227213,0.5883751,4.0857053,7.4974427,0
7467,115227392,0.42317516,4.7866077,7.825448,0
7475,115227571,0.45968673,3.0765493,9.767744,0
7483,115227751,-0.2765303,4.0258503,8.059482,0
7499,115227932,-1.1390414,4.10845,9.414599,0
7514,115228111,-0.81642276,1.2940661,12.299014,0
7529,115228291,0.8074445,2.795829,8.5862055,0
7543,115228470,-0.49200845,3.7553053,8.583812,0
7553,115228652,0.83258367,2.926313,10.235212,0
7561,115228839,1.2108675,4.5423994,9.000402,0
7571,115229010,-1.0097545,4.144363,11.000758,0
7588,115229188,0.0700304,3.674501,11.304223,0
7601,115229369,-0.5231331,4.378995,6.405687,0
7618,115229553,1.8764555,5.405509,9.616311,0
7634,115229726,0.002394202,2.6318262,9.294291,0
7644,115229909,-0.09995792,5.683236,7.358579,0
7652,115230087,0.24181437,5.1421466,10.236409,0
7666,115230268,-0.86370826,3.7684734,8.457518,0
7684,115230445,-0.55605334,3.9630024,7.590218,0
7697,115230627,1.2282255,4.811148,10.381259,0
7715,115230805,-0.12210429,2.7539306,7.9691005,0
7732,115230995,1.3227965,4.920683,9.806051,0
7746,115231163,0.24241292,6.9503675,13.217191,0
7769,115231342,-1.7016789,4.5256395,6.655282,0
7776,115231522,-0.7128736,4.0342298,8.436568,0
7783,115231701,1.2719196,4.2263646,10.914567,0
7788,115231881,0.01316811,2.7353754,8.461109,0
7797,115232060,0.6476316,3.751714,8.1720085,0
7803,115232240,-1.2042835,5.143344,11.150395,0
7814,115232420,-1.6196774,3.3387144,7.5830355,0
7820,115232599,-0.34117374,3.7175968,7.7967176,0
7836,115232779,0.049081136,3.240552,11.0061455,0
7854,115232979,-0.8738836,2.3355439,10.187927,0
7869,115233140,0.2813187,4.3329067,8.681973,0
7887,115233319,-1.0019734,4.4274774,9.907805,0
7902,115233501,-0.14844051,3.726575,7.8068933,0
7923,115233677,-0.23283611,3.930082,6.073491,0
7934,115233868,0.65062433,4.955399,9.612122,0
7948,115234037,-0.3465607,3.903746,7.74225,0
7960,115234219,-2.0141222,3.6649241,8.596381,0
7967,115234395,-3.0591912,1.2054806,13.779828,0
7977,115234574,1.8680758,3.283049,5.118803,0
7983,115234754,4.3101616,6.8665705,10.842741,0
7990,115234935,0.7541735,0.3226187,10.193314,0
8007,115235116,-0.997185,2.8209682,5.925649,0
8020,115235294,-2.1529858,5.969343,16.82226,0
8030,115235479,0.12928689,1.9554642,8.209718,0
8043,115235653,0.7302315,3.1280246,6.7043633,0
8052,115235831,3.4662056,4.675876,11.60709,0
8061,115236011,1.0301052,1.8435353,10.433931,0
8077,115236215,-0.8996213,4.259285,7.6746135,0
8089,115236373,-3.8001966,4.4340615,8.697536,0
8092,115236428,-2.8287494,2.5408466,13.503298,0
8093,115236428,-2.8287494,2.5408466,13.503298,0
8093,115236429,-0.7918822,3.306991,13.839683,0
8097,115236449,-0.09696517,3.5769374,11.384429,0
8098,115236470,-0.5177461,2.747945,9.401431,0
8102,115236489,-1.6759412,2.12246,9.686341,0
8103,115236510,-2.3744495,1.9117701,9.343372,0
8104,115236529,-2.9161377,1.7160441,8.220491,0
8105,115236552,-2.5917234,1.8082209,8.628104,0
8110,115236571,-1.7202339,1.7184383,8.333019,0
8112,115236590,-1.1504139,1.8698715,7.350199,0
8114,115236610,-0.65182143,1.8507179,7.0144124,0
8117,115236630,-0.24720132,1.8782512,7.8583684,0
8121,115236651,0.17477672,1.9548657,7.9463553,0
8126,115236670,0.2765303,1.9764135,6.4631476,0
8129,115236690,0.013766659,1.9069817,5.2786164,0
8130,115236711,-0.008978256,1.9440918,3.9965212,0
8135,115236737,-0.074818805,1.258153,2.2104468,0
8136,115236750,0.016759412,1.0977415,3.232771,0
8137,115236773,0.82240826,1.3293805,6.921637,0
8139,115236790,1.4107834,1.3054385,10.560823,0
8140,115236809,3.141791,1.1935096,13.469779,0
8141,115236830,5.626374,1.2958617,15.294759,0
8142,115236852,7.102998,1.9590555,15.597027,0
8143,115236868,6.7642183,2.5222914,15.257648,0
8144,115236890,5.928642,2.529474,16.154877,0
8149,115236910,5.6245785,2.2936451,16.575058,0
8149,115236934,5.795165,2.112883,15.520412,0
8151,115236966,5.8867435,2.0931308,13.746907,0
8159,115237099,0.6973112,0.23642741,6.8210807,0
8166,115237268,-1.0767922,2.44029,8.553286,0
8173,115237448,-3.9971197,-0.16400282,14.281413,0
8181,115237627,-0.22385786,1.0749966,5.6401405,0
8198,115237808,2.6701334,3.8576574,8.97646,0
8216,115237989,4.0222588,3.70383,10.800842,0
8235,115238171,-1.4556746,1.2240356,7.341221,0
8247,115238362,-3.3614593,3.5990837,12.53185,0
8260,115238527,-1.9590555,1.4431051,12.158355,0
8281,115238707,-1.3036429,0.46686932,5.675455,0
8287,115238886,2.9299042,5.255273,11.46224,0
8300,115239065,2.0649989,1.9219455,11.306019,0
8312,115239244,-1.2545617,2.6102784,6.2339025,0
8324,115239423,-3.2333694,3.5260606,12.888586,0
8334,115239606,-1.3533225,1.7172412,9.3583355,0
8347,115239784,1.7363948,3.402759,8.718486,0
8357,115239963,1.2024878,4.4077253,9.105747,0
8372,115240143,2.2996306,2.7419596,9.890448,0
8387,115240322,-0.5979519,3.7960067,6.381745,0
8405,115240506,-2.3026235,4.620809,11.384429,0
8422,115240683,-0.7224504,2.086547,9.312247,0
8431,115240862,0.077811554,2.8257565,8.350976,0
8442,115241056,1.2132617,3.2130187,10.8229885,0
8456,115241220,0.31124622,1.09834,9.208099,0
8464,115241399,0.82360536,4.11683,7.0227923,0
8493,115241584,-1.9686323,3.2279825,9.892242,0
8534,115241757,-2.0488381,1.4856021,9.441534,0
8541,115241938,0.12330139,3.1184478,8.0684595,0
8562,115242117,2.2457612,3.4326868,11.662755,0
8577,115242300,-0.492607,2.083554,7.445967,0
8593,115242479,0.6194997,3.6230257,8.189965,0
8602,115242657,-3.2429461,2.6928782,12.534843,0
8606,115242835,0.18255788,3.2465374,7.169437,0
8620,115243022,1.809418,4.197036,7.3807254,0
8635,115243197,3.7469256,4.0839095,12.8448925,0
8648,115243375,-0.8451532,1.70946,8.403049,0
8663,115243554,-2.9981391,4.0719385,11.206061,0
8678,115243735,-2.0248961,3.3746274,11.947665,0
8692,115243915,-0.16998832,1.1043255,5.5641246,0
8706,115244095,2.260725,5.503671,10.931925,0
8721,115244274,1.6741456,2.2098482,9.722255,0
8740,115244452,-1.5969325,1.1959038,6.257246,0
8752,115244633,-3.1681273,5.2852,13.408727,0
8767,115244810,-0.80564886,2.0907366,8.874707,0
8781,115244998,0.3752911,1.9536686,4.6950297,0
8795,115245176,2.9502552,5.855619,13.931261,0
8808,115245357,0.45848963,1.0809821,8.863934,0
8818,115245532,-1.1785458,2.8083985,5.6461263,0
8838,115245709,-3.8205473,4.987122,11.398794,0
8850,115245897,-1.5382746,1.9434932,6.2434793,0
8862,115246069,0.9720459,4.213795,7.4746976,0
8880,115246252,3.2345665,4.0013094,11.314399,0
8900,115246426,-2.095525,1.0450691,5.5282116,0
8913,115246607,-1.8441339,3.3865983,10.304645,0
8929,115246786,-0.29987377,3.9851487,16.456545,0
8949,115246966,-1.1827357,0.82719666,7.381324,0
8963,115247146,0.39863458,2.2164323,8.705916,0
8980,115247325,5.144541,3.7116113,11.856686,0
8992,115247506,-0.8074445,2.3678656,8.176199,0
9005,115247683,-1.2922704,3.525462,10.763134,0
9015,115247863,-2.6246436,0.9720459,11.556213,0
9026,115248044,-0.11432313,1.3892355,5.4593782,0
9045,115248225,2.521693,4.072537,13.048998,0
9060,115248403,3.1477766,0.99778354,11.9614315,0
9072,115248583,-2.8389246,-0.1376666,4.7040076,0
9087,115248761,-1.7262194,3.7696705,13.930662,0
9104,115248945,-2.0446482,1.1887212,10.540473,0
9114,115249123,0.2789245,1.5903485,5.8215013,0
9132,115249317,2.4139538,4.4424415,12.243947,0
9144,115249480,1.8411411,1.5005659,12.275671,0
9161,115249664,-1.412579,0.8678981,3.5272577,0
9175,115249840,-0.28790274,4.9972973,16.376938,0
9191,115250018,-1.602918,0.99898064,8.133701,0
9207,115250225,0.007781155,1.887828,5.66947,0
9214,115250379,2.5498247,4.333505,13.344682,0
9229,115250557,-0.7374141,0.08080431,7.0700774,0
9244,115250738,-0.6254852,3.3225534,6.2009826,0
9260,115250924,-3.5434184,4.0683475,13.216592,0
9270,115251097,-1.8004397,0.96665895,4.5783124,0
9288,115251290,2.095525,3.9109285,9.592369,0
9305,115251462,2.8006175,2.7982233,10.65719,0
9317,115251635,-0.47884035,2.8993783,7.9505453,0
9336,115251827,-1.5682021,5.561132,-0.11252748,0
9376,115251996,-1.364695,4.7243586,7.40347,0
9395,115252178,0.46507367,1.2808979,11.667543,0
9406,115252352,-0.58298814,1.3401544,6.161478,0
9420,115252537,-0.06344634,2.6862943,10.183737,0
9435,115252719,-0.25737667,2.4492683,10.634445,0
9474,115252891,-0.12808979,2.7694929,8.9519205,0
9485,115253086,0.29867667,2.9706059,9.269751,0
9497,115253251,-0.03232172,3.5703533,11.04146,0
9514,115253445,0.01616086,3.3291376,8.987833,0
9521,115253644,0.6344634,4.0803185,9.368511,0
9527,115253788,0.4261679,4.179079,6.6959834,0
9533,115253968,0.6338649,4.4161053,9.910798,0
9546,115254148,-0.3417723,4.5196543,8.277952,0
9559,115254329,-0.6967127,4.8602295,9.432556,0
9576,115254509,0.28072014,5.355231,8.546701,0
9589,115254687,0.1364695,5.251083,7.527969,0
9598,115254867,0.089184016,5.1900306,8.932168,0
9613,115255047,-0.047884032,5.069722,8.631696,0
